,price,fast,slow,ema_side,average,upper_band,lower_band,standard_deviation,bb_side,%K,%D,so_side,CCI,wr,wr_side,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ic_side,RSI,rsi_side,T-1,T-2,T-12,Autocor_1_lag,Autocor_2_lag,Autocor_4_lag,Autocor_6_lag,T-1_1per_rtn,T-2_1per_rtn,T-12_1per_rtn,T-1_rtn,T-2_rtn,T-12_rtn,ir_d1,Friday,Monday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,EOM,senkou_span_a_frdif,fast_frdif,senkou_span_b_frdif,slow_frdif,upper_band_frdif,price_frdif,tenka_sen_frdif,kijun_sen_frdif,average_frdif,lower_band_frdif,volatility,ret,bin
2015-08-24 17:00:00,84.8625,86.23759023068368,87.33515351924132,-1.0,88.24825000000018,91.58017364108488,84.91632635891548,1.6659618205423476,1.0,0.0,4.158480681073827,1.0,-135.75799130698942,100.0,-1.0,86.197,87.77799999999999,90.937,91.06675,90.27449999999999,-1.0,17.58881892267307,1.0,86.0555,85.4205,89.39099999999999,0.9578692171059041,0.9477306974091589,0.903310391134531,0.8583405695922063,0.007406318116403909,-0.012847270695108826,-0.004581672983989371,-0.013960137314937943,-0.006553819198533815,-0.05198770634308394,2.02214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.2153697135416905,2.4219180853602538,4.300466295602135,2.864378276531262,4.4639712029773335,1.6557619775508456,2.21376706096126,3.0520328827169436,3.2327772549407996,2.001583306904294,0.013133532826853509,0.01985564884371782,1.0
2015-08-24 23:00:00,85.49549999999999,85.77220700475957,86.82189878816914,-1.0,87.76927500000019,91.3815728071474,84.15697719285298,1.8061489035736107,1.0,13.977092839184094,4.659030946394585,1.0,-82.17887736936382,84.10294429146388,-1.0,86.13550000000001,87.71925,90.88137499999999,91.06675,90.61449999999999,-1.0,32.57748466748899,0.0,84.745,84.8625,88.9905,0.9555527745516323,0.9373015126068492,0.8999700072214578,0.8901714661406865,-0.0013855521577470498,-0.01396013731493806,-0.00532904237500631,0.008816995508659187,0.00743144335091142,-0.040065879483142094,2.02214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.310537896195136,2.4911371230568875,4.4031104189035375,2.7889523523523394,4.30360005251903,3.002818350780096,2.6939196548616167,3.299057803909541,3.104761882257982,1.9059237119969623,0.014896417195587413,0.01553882952903951,1.0
2015-08-25 01:00:00,86.5475,85.96603025356967,86.787598939648,-1.0,87.60755000000019,91.13351227858757,84.0815877214128,1.762981139293692,1.0,33.56923363441659,15.848775491200115,1.0,-38.21159257099229,57.543281121187185,-1.0,86.083,87.71925,90.88137499999999,91.06675,90.672,-1.0,48.25343645356543,0.0,85.49549999999999,84.745,88.2515,0.9435487799870493,0.8945918574765556,0.8704292499965833,0.8382500420063497,0.008816995508658998,-0.0013855521577470498,-0.008338929625724134,0.012229653188810021,0.021046648697469195,-0.019497296668607694,2.03214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.346859794411721,2.8514634268807484,4.420628904685444,2.9318886006023703,4.127923901063561,3.9324423383523737,2.7585563691691064,3.3724921973777455,3.1094095761175637,2.090895251171567,0.014811421246326853,-0.021005806060255927,-1.0
2015-08-25 05:00:00,85.446,85.85889201763293,86.54338043816801,-1.0,87.17440000000019,90.42957515043719,83.9192248495632,1.6275875752184974,1.0,13.519768563162838,24.033547338355536,1.0,-59.2142650055915,74.84299300197395,-1.0,85.64625000000001,87.62775,90.88137499999999,91.06675,90.53399999999999,-1.0,36.94514120356945,0.0,86.088,86.5475,87.5315,0.9285819431077476,0.859366782982805,0.7871401157598118,0.7126419980315707,-0.005323367269395973,0.012229653188810197,0.0034160288877043143,-0.0074854314327454366,-0.012808798702141272,-0.02411413111377085,2.03214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.382197632433211,2.828523259215956,4.443240478397762,2.9058011867105193,3.697621189349647,2.5565513947073626,2.617753308233773,3.409300648493449,2.9702638887498622,2.2429065881500883,0.014657219378646232,0.016127144629356494,1.0
2015-08-25 09:00:00,86.824,86.10159550991851,86.50442408547238,-1.0,86.82235000000018,89.57336577785817,84.0713342221422,1.3755078889289931,1.0,44.03728023723784,26.5788072948498,1.0,0.05681411003603755,25.242718446601952,-1.0,85.78450000000001,87.42975,90.66774999999998,90.86125,89.86349999999999,-1.0,54.847943853877034,0.0,85.8665,85.446,87.42099999999999,0.8807386096608395,0.7561405907350776,0.6608925725280843,0.37336821844926205,0.004909167101070366,-0.007485431432745493,-0.0012003636828028519,0.011089316577297514,0.01599848367836809,-0.006852447255999637,2.03214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.189600513804713,3.228298761846542,4.2527359280461,3.093779068943874,3.2630880188402784,4.129922301356768,2.9761014365799277,3.370556148327786,2.938534392199564,2.613980765558864,0.014426965648621212,-0.024123514235695143,-1.0
2015-08-25 13:00:00,86.02449999999999,86.14699122432916,86.4380981279398,-1.0,86.50305000000019,88.64745522990069,84.35864477009969,1.0722026149502462,1.0,30.13779295724854,36.73872206108653,1.0,-16.98953619596293,38.45598845598901,-1.0,85.78450000000001,87.42975,90.41,90.82050000000001,89.782,-1.0,45.17120816623861,0.0,86.4465,86.824,86.525,0.7940557952600209,0.5720396599381496,0.505165409882999,-0.12548826470739335,-0.004357355663947793,0.011089316577297836,-0.0027180594450948448,-0.004893586076990814,-0.00925094174093792,-0.005801250118632128,2.03214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.083164644134158,3.222390610361707,4.318421727400207,3.1255147169581576,2.8466300054655207,3.0529059607406026,3.0309592835592305,3.4667721779058525,2.8872225885822047,2.927815171698896,0.014182887183723798,-0.015053850937814084,-1.0
2015-08-25 19:00:00,84.7295,85.70705098526385,86.11492999586594,-1.0,86.10767500000017,87.7822900684639,84.43305993153645,0.8373075342318633,1.0,0.0,24.640411511958956,1.0,-54.11121082263601,100.0,-1.0,85.77674999999999,87.2655,90.408,90.82050000000001,89.93,-1.0,31.83187864506523,0.0,85.68950000000001,86.14849999999998,84.8625,0.6652187634951656,0.3162410111043519,-0.025348063332341367,-0.48051607011858793,-0.005342253653347839,0.0014404119279962657,-0.01396013731493806,-0.011266468582067328,-0.01660872223541514,-0.001568470532408381,2.03214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.2300866303770945,2.893389678538533,4.380043478987801,2.990388111386949,2.844857347264359,2.1018343978864387,2.965506938950597,3.422658647176206,2.872917971130576,2.9009785949967934,0.014057332866030602,0.0149062605113921,1.0
2015-08-26 11:00:00,85.49450000000002,85.31763186674634,85.55876630095744,-1.0,85.54635000000016,86.7907798734874,84.30192012651293,0.6222149367436165,1.0,36.52423012652261,29.48197660539512,1.0,-3.3177125699641987,63.4757698734774,-1.0,85.2095,86.12774999999999,88.93312499999999,89.52875,87.5315,-1.0,49.47340512323425,0.0,85.3565,85.19,86.824,0.6551746472959886,0.19985416598463432,0.16591717385262367,-0.4463773537016877,0.0019525472864891924,0.002121041103760213,0.011089316577297836,0.0016154430469948967,0.003567990333484209,-0.015431034755480655,2.0328600000000003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5031129880918286,3.1503540833266115,3.7168727212944788,3.071403562979995,2.9246857757320726,3.4147650847927977,2.89257849239619,3.0860287314831965,2.992810081184807,3.0609343866375234,0.013279414034299773,0.01588406271748455,1.0
2015-08-26 13:00:00,84.6705,85.15584890005975,85.44773301333778,-1.0,85.53675000000017,86.80487047930309,84.26862952069725,0.634060239651462,1.0,0.0,22.15325853425647,1.0,-63.052218701125284,100.0,-1.0,85.08250000000001,86.04575,88.887,89.52875,87.526,-1.0,35.509227315074014,0.0,85.49450000000002,85.3565,86.4465,0.5994919659781174,0.21068103697132717,0.30776855723580343,-0.258993656271481,0.0016154430469947911,0.0019525472864891924,-0.004357355663947793,-0.009684793472163717,-0.008069350425168731,-0.020758472563697204,2.0328600000000003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.576242724737014,2.9982858856935515,3.8155372566444044,3.0052382792068357,3.0202359659566724,2.542081292794432,2.883094593634681,3.069044112661963,3.0371260469469945,3.05401612793732,0.013241047468637373,0.013942282140769091,1.0
2015-08-26 19:00:00,85.428,85.0694128172127,85.28745883510715,-1.0,85.43597500000018,86.67774854921429,84.19420145078608,0.6208867746070484,1.0,37.72027660049037,15.242768979105884,1.0,-0.7922877370682344,46.00893997445715,-1.0,85.03850000000001,85.70325,88.417,89.17475,86.525,-1.0,53.6712154142145,0.0,84.762,84.58250000000001,85.68950000000001,0.7037566017544936,0.43558745039667535,0.2374911158522567,-0.03078712336115839,0.002119939734977372,-0.0010398634934647433,-0.005342253653347839,0.007826586752154224,0.009946526487131237,-0.0030563817676879743,2.0328600000000003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.420715194447226,3.148756659914408,3.6836000036812067,3.0722003796818598,3.0276775444744857,3.7146777173762366,3.057079669174165,3.0524836544390155,3.064179045335713,3.1006805461969336,0.012951968870760932,0.016674860701409333,1.0
