,price,fast,slow,ema_side,average,upper_band,lower_band,standard_deviation,bb_side,%K,%D,so_side,CCI,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,wr_side,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ic_side,RSI,rsi_side
2016-12-21 04:00:00,0.7255149999999999,0.7254519085456118,0.7270904887594744,-1.0,0.7278759999999982,0.7352920836025865,0.7204599163974099,0.003708041801294131,1.0,18.39563208735745,20.00460850032389,1.0,-41.37346643008143,0.7249575,0.73162,0.7461825,0.7461825,0.7413700000000001,1.0,0.7249575,0.73162,0.7461825,0.7461825,0.7413700000000001,1.0,40.42523701028682,0.0
2016-12-21 08:00:00,0.7248349999999999,0.7252976814092088,0.72680855266454,-1.0,0.7273562499999983,0.7340608013459547,0.7206516986540418,0.003352275672978234,1.0,12.802034760490887,19.102407675126006,1.0,-48.87049403468162,0.7249575,0.7309275,0.74582,0.74582,0.7399150000000001,1.0,0.7249575,0.7309275,0.74582,0.74582,0.7399150000000001,1.0,36.75485252469918,0.0
2016-12-21 12:00:00,0.727345,0.7258095110569066,0.7268756085814725,-1.0,0.7269734999999983,0.7326901127208809,0.7212568872791156,0.0028583063604413405,1.0,34.08223823654111,21.759968361463176,1.0,8.44540704063285,0.7253350000000001,0.7309275,0.7445925,0.7445925,0.73746,1.0,0.7253350000000001,0.7309275,0.7445925,0.7445925,0.73746,1.0,54.39154264241512,0.0
2016-12-21 16:00:00,0.7248650000000001,0.72557338329268,0.7266242825087885,-1.0,0.7264607499999982,0.7308475566689256,0.7220739433310708,0.0021934033344637054,1.0,20.881355932204645,22.588542976412242,1.0,-47.273406373641855,0.7253350000000001,0.7298375,0.7445925,0.7445925,0.7385299999999999,1.0,0.7253350000000001,0.7298375,0.7445925,0.7445925,0.7385299999999999,1.0,41.27079516104178,0.0
2016-12-21 22:00:00,0.7234799999999999,0.7250500374695099,0.72623124719519,-1.0,0.7262469999999983,0.7307750541075086,0.721718945892488,0.0022640270537551714,1.0,2.101694915252946,19.021763027999597,1.0,-79.41418634946321,0.7253350000000001,0.7298375,0.74336,0.74336,0.734995,1.0,0.7253350000000001,0.7298375,0.74336,0.74336,0.734995,1.0,35.71856785537777,0.0
2016-12-22 02:00:00,0.7244200000000001,0.7248925281021324,0.7260048412957913,-1.0,0.7259824999999982,0.7302827959201106,0.7216822040798858,0.0021501479600561954,1.0,14.847457627119526,12.610169491525737,1.0,-47.219591230201665,0.7254125,0.7295775,0.74105,0.74336,0.7363500000000001,1.0,0.7254125,0.7295775,0.74105,0.74336,0.7363500000000001,1.0,41.845380584724914,0.0
2016-12-22 08:00:00,0.721665,0.7240856460765993,0.7254623611338175,-1.0,0.7255527499999983,0.7297744279543815,0.7213310720456151,0.0021108389771916326,1.0,0.0,5.6497175141241875,1.0,-119.67784728714648,0.724505,0.7284475,0.74105,0.74336,0.73583,1.0,0.724505,0.7284475,0.74105,0.74336,0.73583,1.0,31.645365137473036,0.0
2016-12-22 12:00:00,0.7205299999999999,0.7231967345574494,0.7248458159920903,-1.0,0.7250442499999983,0.7291105803789166,0.7209779196210799,0.0020331651894591853,1.0,0.0,4.949152542373206,1.0,-144.27247590489472,0.7239374999999999,0.7278249999999999,0.74105,0.74336,0.73523,1.0,0.7239374999999999,0.7278249999999999,0.74105,0.74336,0.73523,1.0,28.35933518268132,1.0
2016-12-22 14:00:00,0.7225600000000001,0.723037550918087,0.7245600889930791,-1.0,0.7247197499999982,0.7284799274892275,0.7209595725107689,0.0018800887446146627,1.0,23.67346938775711,7.891156462585734,1.0,-74.64413278887497,0.7239374999999999,0.7278249999999999,0.74077125,0.74336,0.735,1.0,0.7239374999999999,0.7278249999999999,0.74077125,0.74336,0.735,1.0,41.00219551882525,0.0
2016-12-22 18:00:00,0.72098,0.7225231631885651,0.7241125778689442,-1.0,0.7243134999999983,0.7278390979635355,0.720787902036461,0.001762798981768617,1.0,6.603081438005182,10.092183608587462,1.0,-122.87632446820898,0.7239374999999999,0.7256149999999999,0.7404075,0.74336,0.73512,1.0,0.7239374999999999,0.7256149999999999,0.7404075,0.74336,0.73512,1.0,35.39287193905834,0.0
2016-12-23 00:00:00,0.72183,0.7223498723914238,0.7238272556353261,-1.0,0.7241272499999983,0.7277626832273446,0.7204918167726521,0.0018177166136731627,1.0,19.07556859868019,16.450706474814194,1.0,-82.12069707004562,0.7239374999999999,0.7256149999999999,0.73644125,0.7397400000000001,0.727755,1.0,0.7239374999999999,0.7256149999999999,0.73644125,0.7397400000000001,0.727755,1.0,40.44990277290064,0.0
2016-12-23 06:00:00,0.72159,0.7221599042935678,0.7235475986809103,-1.0,0.7239252499999982,0.7276520495318337,0.7201984504681627,0.0018633997659177346,1.0,15.55392516507764,13.744191733921037,1.0,-81.4325224606788,0.7226975,0.7256149999999999,0.73644125,0.7397400000000001,0.7297100000000001,1.0,0.7226975,0.7256149999999999,0.73644125,0.7397400000000001,0.7297100000000001,1.0,39.44404441825415,0.0
2016-12-23 10:00:00,0.720745,0.7218061782201758,0.7231972738457966,-1.0,0.7236917499999982,0.7275968585452864,0.7197866414547099,0.0019525542726441475,1.0,3.1548055759364964,12.594766446564806,1.0,-98.06425234181081,0.722475,0.7256149999999999,0.73589625,0.7397400000000001,0.73026,1.0,0.722475,0.7256149999999999,0.73589625,0.7397400000000001,0.73026,1.0,35.824962118596744,0.0
2016-12-23 14:00:00,0.71742,0.7207096336651319,0.722475114615072,-1.0,0.7232887499999983,0.7279607558594203,0.7186167441405762,0.0023360029297110466,1.0,0.0,6.236243580338077,1.0,-163.2460832520067,0.72092,0.7232624999999999,0.73589625,0.7397400000000001,0.7307,1.0,0.72092,0.7232624999999999,0.73589625,0.7397400000000001,0.7307,1.0,25.289730829403425,1.0
2016-12-23 18:00:00,0.71712,0.7198122252488488,0.7218057252881879,-1.0,0.7228847499999983,0.7281814371486286,0.717588062851368,0.002648343574315123,1.0,0.0,1.0516018586455307,1.0,-141.44144851938657,0.71984,0.7231125,0.7357662500000001,0.7397400000000001,0.72905,1.0,0.71984,0.7231125,0.7357662500000001,0.7397400000000001,0.72905,1.0,24.53848245136814,1.0
2016-12-27 02:00:00,0.71762,0.7192641689366366,0.7212825096271644,-1.0,0.7225954999999983,0.7283582787568531,0.7168327212431435,0.0028813893784274394,1.0,4.889975550122778,1.6299918500409578,1.0,-112.2032207232074,0.71984,0.7222325,0.7356162500000001,0.7397400000000001,0.729105,1.0,0.71984,0.7222325,0.7356162500000001,0.7397400000000001,0.729105,1.0,28.61636449412974,1.0
2016-12-27 08:00:00,0.71932,0.7192781267024774,0.7210371959237689,-1.0,0.7223952499999984,0.7283188101415394,0.7164716898584573,0.0029617800707705012,1.0,21.515892420537615,8.801955990220163,1.0,-67.46805095279683,0.71984,0.7222325,0.7344887499999999,0.73864,0.725555,1.0,0.71984,0.7222325,0.7344887499999999,0.73864,0.725555,1.0,41.102613040207025,0.0
2016-12-27 14:00:00,0.71889,0.719181095026858,0.7207687964332978,-1.0,0.7221332499999983,0.7281887824085027,0.7160777175914939,0.003027766204252204,1.0,17.31051344743318,14.572127139364556,1.0,-69.60310809200894,0.719475,0.7222325,0.7344887499999999,0.73864,0.72563,1.0,0.719475,0.7222325,0.7344887499999999,0.73864,0.72563,1.0,39.10621761163494,0.0
2016-12-27 20:00:00,0.7184649999999999,0.7190020712701434,0.7204808218791356,-1.0,0.7217892499999983,0.7278575506476622,0.7157209493523343,0.0030341503238319923,1.0,13.15403422982811,17.326813365933,1.0,-71.19133341597163,0.719475,0.7222325,0.73331375,0.73857,0.7254149999999999,1.0,0.719475,0.7222325,0.73331375,0.73857,0.7254149999999999,1.0,37.05374386532247,0.0
2016-12-28 02:00:00,0.7202200000000001,0.7193065534526074,0.7204482191442437,-1.0,0.7214707499999983,0.7271541972594027,0.7157873027405939,0.0028417236297021984,1.0,30.317848410758835,20.26079869600674,1.0,-28.599551106546148,0.719355,0.7222325,0.73331375,0.73857,0.72548,1.0,0.719355,0.7222325,0.73331375,0.73857,0.72548,1.0,49.64596108343859,0.0
2016-12-28 08:00:00,0.7193849999999999,0.7193261650894555,0.7203153167512133,-1.0,0.7211642499999983,0.7265979120018553,0.7157305879981413,0.002716831000928487,1.0,22.151589242053326,21.874490627546788,1.0,-42.55444138669533,0.7189325,0.7222325,0.7332062500000001,0.7384625,0.7252,1.0,0.7189325,0.7222325,0.7332062500000001,0.7384625,0.7252,1.0,44.73326231656507,0.0
2016-12-28 12:00:00,0.716475,0.7186133738170916,0.7198352771573117,-1.0,0.7207462499999984,0.726271529970318,0.7152209700296788,0.0027626399851597943,1.0,0.0,17.489812550937415,1.0,-100.46186635218693,0.7183475,0.72191,0.7323087500000001,0.737565,0.7234050000000001,1.0,0.7183475,0.72191,0.7323087500000001,0.737565,0.7234050000000001,1.0,31.99998059406427,0.0
2016-12-28 16:00:00,0.717395,0.7183087803628186,0.7195302425126476,-1.0,0.7202487499999983,0.7250525161007159,0.7154449838992808,0.0024018830503587624,1.0,10.965435041716553,11.039008094589988,1.0,-77.20307713657583,0.7183475,0.72191,0.72956,0.737525,0.723325,1.0,0.7183475,0.72191,0.72956,0.737525,0.723325,1.0,38.396689298691264,0.0
2016-12-28 18:00:00,0.7184699999999999,0.7183490852721139,0.7193977121985666,-1.0,0.7199289999999984,0.7242922609365452,0.7155657390634516,0.002181630468273392,1.0,25.110132158589632,12.025189066768759,1.0,-43.45548938699841,0.7183475,0.72191,0.72956,0.737525,0.7241299999999999,1.0,0.7183475,0.72191,0.72956,0.737525,0.7241299999999999,1.0,45.33034701052945,0.0
2016-12-28 22:00:00,0.7183200000000001,0.7183418139540855,0.7192629981737458,-1.0,0.7196709999999984,0.7237658316205158,0.715576168379481,0.002047415810258675,1.0,23.222152297043113,19.765906499116465,1.0,-42.87655067049921,0.7183475,0.72191,0.72869125,0.737525,0.725345,1.0,0.7183475,0.72191,0.72869125,0.737525,0.725345,1.0,44.52352344803557,0.0
2016-12-29 02:00:00,0.72011,0.7187838604655641,0.7193688734020276,-1.0,0.7194554999999984,0.7229354179588565,0.7159755820411402,0.001739958979429062,1.0,59.73705834018052,36.02311426527112,1.0,24.44225016839946,0.7183475,0.72191,0.7286525,0.737525,0.7265900000000001,1.0,0.7183475,0.72191,0.7286525,0.737525,0.7265900000000001,1.0,55.44326919314438,0.0
2016-12-29 06:00:00,0.7203550000000001,0.719176645349173,0.7194921392267742,-1.0,0.7193899999999983,0.722748289743362,0.7160317102566346,0.0016791448716818398,1.0,63.763352506163194,48.90752104779563,1.0,37.34304169295073,0.718415,0.72191,0.72828875,0.737525,0.7255149999999999,1.0,0.718415,0.72191,0.72828875,0.737525,0.7255149999999999,1.0,56.78660023814386,0.0
2016-12-29 10:00:00,0.72151,0.7197599840118797,0.7197443718234275,1.0,0.7194389999999984,0.7228897196351445,0.7159882803648523,0.0017253598175730564,1.0,82.74445357436177,68.74828814023518,1.0,77.99575440253635,0.7189924999999999,0.72191,0.7279424999999999,0.737525,0.7248349999999999,1.0,0.7189924999999999,0.72191,0.7279424999999999,0.737525,0.7248349999999999,1.0,62.87496196240093,0.0
2016-12-29 14:00:00,0.72123,0.7201274880089098,0.7199300753454991,1.0,0.7193724999999984,0.7226256807512603,0.7161193192487365,0.0016265903756309675,1.0,88.79551820728415,78.43444142926973,1.0,74.20294937900601,0.7189924999999999,0.72067,0.72813125,0.737525,0.727345,1.0,0.7189924999999999,0.72067,0.72813125,0.737525,0.727345,1.0,60.49101368869417,0.0
2016-12-29 18:00:00,0.7208,0.7202956160066823,0.7200388159273117,1.0,0.7193634999999985,0.7225997943315421,0.7161272056684549,0.0016181471657717792,1.0,80.76563958916945,84.10187045693847,1.0,57.684370422739285,0.7189924999999999,0.7204475,0.7275862500000001,0.737525,0.7248650000000001,1.0,0.7189924999999999,0.7204475,0.7275862500000001,0.737525,0.7248650000000001,1.0,56.682739121245845,0.0
2016-12-29 22:00:00,0.7235100000000001,0.7210992120050117,0.7204727139363978,1.0,0.7194474999999985,0.7230066213803933,0.7158883786196036,0.0017795606901973907,-1.0,100.0,89.85371926548454,-1.0,148.3375541087813,0.7204525,0.7204475,0.7275862500000001,0.737525,0.7234799999999999,1.0,0.7204525,0.7204475,0.7275862500000001,0.737525,0.7234799999999999,1.0,70.28609076347021,-1.0
2016-12-30 00:00:00,0.724325,0.7219056590037587,0.7209542496943481,1.0,0.7195842499999985,0.7236379498841027,0.7155305501158943,0.0020268499420521223,-1.0,100.0,93.58854652972316,-1.0,151.98334562246743,0.7213225000000001,0.7203999999999999,0.727495,0.737525,0.7244200000000001,1.0,0.7213225000000001,0.7203999999999999,0.727495,0.737525,0.7244200000000001,1.0,73.20593551617267,-1.0
2016-12-30 04:00:00,0.723595,0.722327994252819,0.7212843434825545,1.0,0.7197267499999984,0.7241198141641543,0.7153336858358426,0.002196532082077926,-1.0,90.70063694267509,96.90021231422504,-1.0,114.43201014287155,0.7213225000000001,0.7203999999999999,0.7264762499999999,0.736695,0.721665,1.0,0.7213225000000001,0.7203999999999999,0.7264762499999999,0.736695,0.721665,1.0,66.45673787667391,0.0
2016-12-30 08:00:00,0.722445,0.7223572456896142,0.7214294255472352,1.0,0.7199779999999985,0.7243893562540769,0.71556664374592,0.0022056781270391925,-1.0,76.0509554140129,88.91719745222935,-1.0,72.67709449198213,0.7222175,0.7203999999999999,0.7258812499999999,0.7361274999999999,0.7205299999999999,1.0,0.7222175,0.7203999999999999,0.7258812499999999,0.7361274999999999,0.7205299999999999,1.0,56.91823599001652,0.0
2016-12-30 12:00:00,0.7221299999999999,0.7223004342672106,0.7215169973538308,1.0,0.7202284999999985,0.7245298545541363,0.7159271454458607,0.002150677277068941,-1.0,72.0382165605089,79.59660297239897,-1.0,57.450210822043346,0.72234,0.7203999999999999,0.7258812499999999,0.7361274999999999,0.7225600000000001,1.0,0.72234,0.7203999999999999,0.7258812499999999,0.7361274999999999,0.7225600000000001,1.0,54.448297840815506,0.0
2016-12-30 14:00:00,0.7243299999999999,0.7228078257004079,0.721868622684602,1.0,0.7205639999999984,0.7250422827066183,0.7160857172933786,0.0022391413533099495,-1.0,100.0,82.69639065817394,-1.0,109.28721240489443,0.7225649999999999,0.7204025,0.7247762499999999,0.7361274999999999,0.72098,1.0,0.7225649999999999,0.7204025,0.7247762499999999,0.7361274999999999,0.72098,1.0,66.25047933414702,0.0
2016-12-30 16:00:00,0.721725,0.722537119275306,0.7218506698490267,1.0,0.7206842499999985,0.7251516041107013,0.7162168958892956,0.00223367705535143,-1.0,66.83640992998107,79.62487549683,-1.0,30.275866394298014,0.7225649999999999,0.7204025,0.7247762499999999,0.7361274999999999,0.72183,1.0,0.7225649999999999,0.7204025,0.7247762499999999,0.7361274999999999,0.72183,1.0,48.929824995187694,0.0
2016-12-30 18:00:00,0.7213499999999999,0.7222403394564795,0.7217880861178984,1.0,0.7208072499999985,0.7252051489017942,0.7164093510982027,0.0021989494508979,-1.0,62.062380649267936,76.29959685974968,-1.0,16.038181712936854,0.7225649999999999,0.7204025,0.72415625,0.7361274999999999,0.72159,1.0,0.7225649999999999,0.7204025,0.72415625,0.7361274999999999,0.72159,1.0,46.89344484776967,0.0
2017-01-03 00:00:00,0.721675,0.7220990045923595,0.721773950353161,1.0,0.7209677499999984,0.7252446466261071,0.7166908533738896,0.002138448313054374,-1.0,66.19987269255276,65.03288775726726,-1.0,21.490412022275457,0.7228399999999999,0.7204025,0.7240449999999999,0.7361274999999999,0.720745,1.0,0.7228399999999999,0.7204025,0.7240449999999999,0.7361274999999999,0.720745,1.0,49.015343747386964,0.0
2017-01-03 06:00:00,0.72142,0.7219292534442695,0.7217297065590159,1.0,0.7210277499999984,0.7252946604455576,0.7167608395544393,0.0021334552227795785,-1.0,62.953532781667874,63.73859537449621,-1.0,11.946755169564037,0.7228399999999999,0.7204025,0.72209125,0.7345725,0.71742,1.0,0.7228399999999999,0.7204025,0.72209125,0.7345725,0.71742,1.0,47.304220950910874,0.0
2017-01-03 10:00:00,0.720815,0.721650690083202,0.721615368239139,1.0,0.7210992499999984,0.7253010832606626,0.7168974167393343,0.002100916630332073,-1.0,55.251432208784735,61.46827922766847,-1.0,-8.791484162982547,0.7225725,0.7204025,0.72147625,0.7344225,0.71712,1.0,0.7225725,0.7204025,0.72147625,0.7344225,0.71712,1.0,43.17780688605692,0.0
2017-01-03 14:00:00,0.72201,0.7217405175624015,0.7216646972092466,1.0,0.7213759999999985,0.7250144331793258,0.7177375668206711,0.001819216589663673,-1.0,66.54650324441374,61.58382274495546,-1.0,22.645160009110253,0.7225725,0.7204025,0.72103625,0.7344225,0.71762,0.0,0.7225725,0.7204025,0.72103625,0.7344225,0.71762,0.0,52.60108028541471,0.0
2017-01-03 16:00:00,0.7236849999999999,0.7222266381718011,0.7219172350580908,1.0,0.7216904999999985,0.724967568659706,0.7184134313402909,0.0016385343298537696,-1.0,89.26788685524089,70.35527410281314,-1.0,79.09500161838969,0.7225725,0.7204025,0.72103625,0.7344225,0.71932,0.0,0.7225725,0.7204025,0.72103625,0.7344225,0.71932,0.0,62.62540466708403,0.0
2017-01-03 20:00:00,0.72189,0.7221424786288508,0.7219138306758295,1.0,0.7218614999999985,0.7247865386322975,0.7189364613676995,0.0014625193161494786,-1.0,59.40099833610736,71.73846281192068,-1.0,1.2662334816127463,0.7225725,0.7204025,0.7208537500000001,0.7344225,0.71889,0.0,0.7225725,0.7204025,0.7208537500000001,0.7344225,0.71889,0.0,49.643305845433005,0.0
2017-01-04 00:00:00,0.723115,0.7223856089716381,0.7220639768413508,1.0,0.7221012499999985,0.7245774847930758,0.7196250152069211,0.0012381173965386996,-1.0,71.20853080568726,73.29247199901185,-1.0,53.20342424548461,0.72225,0.7204025,0.7208537500000001,0.7344225,0.7184649999999999,0.0,0.72225,0.7204025,0.7208537500000001,0.7344225,0.7184649999999999,0.0,56.70979295423519,0.0
2017-01-04 04:00:00,0.7238800000000001,0.7227592067287286,0.7222909797361821,1.0,0.7222897499999984,0.724704161885003,0.7198753381149938,0.0012072059425023084,-1.0,88.67924528302245,73.09625814160573,-1.0,85.59621939744383,0.7223475,0.7204025,0.72079375,0.7344225,0.7202200000000001,0.0,0.7223475,0.7204025,0.72079375,0.7344225,0.7202200000000001,0.0,60.6851507887943,0.0
2017-01-04 08:00:00,0.72655,0.7237069050465464,0.7228233572691593,1.0,0.7225994999999984,0.7254851366715942,0.7197138633284026,0.0014428183357979246,-1.0,100.0,86.6292586962366,-1.0,177.91434122988832,0.7236825,0.7215125,0.7205825,0.7344225,0.7193849999999999,0.0,0.7236825,0.7215125,0.7205825,0.7344225,0.7193849999999999,0.0,71.29915008750879,-1.0
2017-01-04 12:00:00,0.726425,0.7243864287849098,0.7232735626105143,1.0,0.7228452499999984,0.7261277512948138,0.7195627487051831,0.0016412506474076786,-1.0,97.82608695652102,95.50177741318119,-1.0,141.7256087035608,0.7236825,0.7219725,0.72012875,0.7341,0.716475,0.0,0.7236825,0.7219725,0.72012875,0.7341,0.716475,0.0,70.27428770888282,-1.0
2017-01-04 14:00:00,0.72822,0.7253448215886823,0.7238918672842001,1.0,0.7231947499999984,0.7271370836680778,0.719252416331919,0.0019711668340397057,-1.0,100.0,99.27536231884038,-1.0,165.65510821792978,0.7245174999999999,0.7232700000000001,0.72012875,0.72948,0.717395,0.0,0.7245174999999999,0.7232700000000001,0.72012875,0.72948,0.717395,0.0,75.99218319872475,-1.0
2017-01-04 18:00:00,0.726465,0.7256248661915117,0.7242135088736751,1.0,0.7234779999999984,0.7275045387121529,0.7194514612878439,0.002013269356077259,-1.0,76.29979743416675,91.37529479689596,-1.0,96.405959855223,0.725055,0.7232700000000001,0.72012875,0.72948,0.7184699999999999,0.0,0.725055,0.7232700000000001,0.72012875,0.72948,0.7184699999999999,0.0,62.44209855365695,0.0
2017-01-04 22:00:00,0.72881,0.7264211496436338,0.7247880702644657,1.0,0.7237429999999984,0.7283925111571508,0.719093488842846,0.002324755578576224,-1.0,100.0,92.09993247805562,-1.0,141.62637827474097,0.7253499999999999,0.72446,0.72012875,0.72948,0.7183200000000001,0.0,0.7253499999999999,0.72446,0.72012875,0.72948,0.7183200000000001,0.0,70.54068706889507,-1.0
2017-01-05 00:00:00,0.72827,0.7268833622327252,0.7252233114814075,1.0,0.7239402499999984,0.7289893414777288,0.718891158522268,0.002524545738865202,-1.0,93.24577861163243,89.84852534859976,-1.0,111.44231393069455,0.7253499999999999,0.7245825,0.72012875,0.7289225,0.72011,0.0,0.7253499999999999,0.7245825,0.72012875,0.7289225,0.72011,0.0,66.71815728786609,0.0
2017-01-05 04:00:00,0.7308749999999999,0.7278812716745439,0.7259297725462316,1.0,0.7243042499999983,0.7301828257416638,0.7184256742583328,0.0029392878708327493,-1.0,100.0,97.74859287054419,-1.0,145.25910527895923,0.726995,0.7258374999999999,0.7201625,0.728195,0.7203550000000001,1.0,0.726995,0.7258374999999999,0.7201625,0.728195,0.7203550000000001,1.0,74.43062255085432,-1.0
2017-01-05 06:00:00,0.7303,0.7284859537559077,0.7264760509779526,1.0,0.7246969999999984,0.7310561732167387,0.7183378267832581,0.0031795866083701376,-1.0,94.28429423459251,95.84335761540835,-1.0,114.50396008549859,0.7273775,0.7258374999999999,0.72045125,0.7275024999999999,0.72151,1.0,0.7273775,0.7258374999999999,0.72045125,0.7275024999999999,0.72151,1.0,70.28259466639385,-1.0
2017-01-05 08:00:00,0.729295,0.7286882153169307,0.7268284196057085,1.0,0.7250552499999984,0.7316001819897532,0.7185103180102436,0.003272465994877383,-1.0,84.2942345924461,92.8595096090129,-1.0,84.18518101865112,0.72865,0.7258374999999999,0.7198312499999999,0.7275024999999999,0.72123,1.0,0.72865,0.7258374999999999,0.7198312499999999,0.7275024999999999,0.72123,1.0,63.18148868987289,0.0
2017-01-05 10:00:00,0.728855,0.7287299114876981,0.727081742154995,1.0,0.7252814999999984,0.7320204762576001,0.7185425237423966,0.003369488128800893,-1.0,79.92047713717774,86.16633532140548,-1.0,68.91287985946246,0.72865,0.725845,0.7197199999999999,0.7264125,0.7208,1.0,0.72865,0.725845,0.7197199999999999,0.7264125,0.7208,1.0,60.11329170245178,0.0
2017-01-05 12:00:00,0.73055,0.7291849336157735,0.7275152743856206,1.0,0.7257227499999983,0.7326261313997567,0.7188193686002399,0.0034516906998792326,-1.0,96.76938369781402,86.99469847581265,-1.0,90.87375258863159,0.7286699999999999,0.725845,0.72045,0.7264125,0.7235100000000001,1.0,0.7286699999999999,0.725845,0.72045,0.7264125,0.7235100000000001,1.0,67.19446793829715,0.0
2017-01-05 14:00:00,0.7346050000000001,0.7305399502118302,0.7284014900874181,1.0,0.7263854999999984,0.7339917085825017,0.718779291417495,0.0038031042912516737,-1.0,100.0,92.22995361166396,-1.0,140.43575981067298,0.730535,0.7277100000000001,0.72086125,0.7261525,0.724325,1.0,0.730535,0.7277100000000001,0.72086125,0.7261525,0.724325,1.0,77.98370115084049,-1.0
2017-01-05 16:00:00,0.73369,0.7313274626588725,0.7290625538264909,1.0,0.7269862499999984,0.7349010581941723,0.7190714418058245,0.003957404097086926,-1.0,93.36475707034006,96.71138025605141,-1.0,110.07227799847487,0.7314375,0.7277100000000001,0.72086125,0.7258525,0.723595,1.0,0.7314375,0.7277100000000001,0.72086125,0.7258525,0.723595,1.0,71.83272583790944,-1.0
2017-01-05 20:00:00,0.733795,0.7319443469941543,0.7296541095981794,1.0,0.7276049999999984,0.7356167395115262,0.7195932604884706,0.004005869755763905,-1.0,94.12617839013717,95.83031182015912,-1.0,100.40708705447781,0.7314375,0.7277100000000001,0.7213087499999999,0.7257975,0.722445,1.0,0.7314375,0.7277100000000001,0.7213087499999999,0.7257975,0.722445,1.0,72.1238571607534,-1.0
2017-01-06 00:00:00,0.73291,0.7321857602456157,0.730061095898407,1.0,0.7282097499999984,0.7358995396428034,0.7205199603571935,0.0038448948214024658,-1.0,86.66928824223272,91.3867412342367,-1.0,79.43411067959558,0.73173,0.7277100000000001,0.72137,0.7257975,0.7221299999999999,1.0,0.73173,0.7277100000000001,0.72137,0.7257975,0.7221299999999999,1.0,65.53625157769658,0.0
2017-01-06 04:00:00,0.732155,0.7321780701842118,0.7303228339111061,1.0,0.7287169999999984,0.7360333702749777,0.7214006297250191,0.0036581851374896932,-1.0,80.73141958316904,87.17562873851303,-1.0,61.06758351121185,0.73173,0.7277100000000001,0.72148375,0.7235875,0.7243299999999999,1.0,0.73173,0.7277100000000001,0.72148375,0.7235875,0.7243299999999999,1.0,60.13005500181793,0.0
2017-01-06 08:00:00,0.73424,0.7326935526381587,0.7308124796722179,1.0,0.7292447499999983,0.7365558165945941,0.7219336834054025,0.003655533297297893,-1.0,97.12937475422683,88.17669419320958,-1.0,88.79265210890452,0.73173,0.7277100000000001,0.72148375,0.7235875,0.721725,1.0,0.73173,0.7277100000000001,0.72148375,0.7235875,0.721725,1.0,68.42873825464498,0.0
2017-01-06 12:00:00,0.731655,0.7324339144786189,0.7309177947131906,1.0,0.7297329999999984,0.7362783444524031,0.7231876555475937,0.0032726722262023744,-1.0,74.32550043516119,84.06209825751908,-1.0,38.16114668364273,0.73173,0.7277100000000001,0.72148375,0.7235875,0.7213499999999999,1.0,0.73173,0.7277100000000001,0.72148375,0.7235875,0.7213499999999999,1.0,52.72835735089948,0.0
2017-01-06 14:00:00,0.7318600000000001,0.7322904358589643,0.7310355703740419,1.0,0.7301702499999984,0.7360202093802536,0.7243202906197431,0.0029249796901276094,-1.0,74.40559440559439,81.9534898649942,-1.0,37.537914763980446,0.7325775000000001,0.7277100000000001,0.7216212499999999,0.7235875,0.721675,1.0,0.7325775000000001,0.7277100000000001,0.7216212499999999,0.7235875,0.721675,1.0,53.70041051314222,0.0
2017-01-06 18:00:00,0.73035,0.7318053268942232,0.7309498740772867,1.0,0.7304937499999984,0.735582603382701,0.7254048966172958,0.0025444266913512994,-1.0,47.98288508557495,65.57132664211024,-1.0,-3.671034400565203,0.7324775000000001,0.7277100000000001,0.7216212499999999,0.72279,0.72142,1.0,0.7324775000000001,0.7277100000000001,0.7216212499999999,0.72279,0.72142,1.0,45.71152767350077,0.0
2017-01-09 00:00:00,0.732255,0.7319177451706673,0.7311130148176259,1.0,0.7307789999999984,0.7355832404186963,0.7259747595813005,0.002402120209348924,-1.0,71.27139364303115,64.55329104473356,-1.0,39.92658484773274,0.732295,0.7282475,0.7214875,0.72279,0.720815,1.0,0.732295,0.7282475,0.7214875,0.72279,0.720815,1.0,55.3753549768281,0.0
2017-01-09 06:00:00,0.731185,0.7317345588780004,0.7311220129654227,1.0,0.7310169999999984,0.7353868574348188,0.7266471425651779,0.0021849287174102124,-1.0,57.985257985257064,59.079845571287784,-1.0,4.996231492270337,0.732295,0.7282475,0.7214875,0.72191,0.72201,1.0,0.732295,0.7282475,0.7214875,0.72191,0.72201,1.0,49.64769374594349,0.0
2017-01-09 10:00:00,0.73233,0.7318834191585003,0.7312730113447449,1.0,0.7312224999999983,0.7354304549665659,0.7270145450334308,0.0021039774832837537,-1.0,72.05159705159684,67.10274955996175,-1.0,34.20370804870357,0.732295,0.7282475,0.7214875,0.72191,0.7236849999999999,1.0,0.732295,0.7282475,0.7214875,0.72191,0.7236849999999999,1.0,55.350015609559826,0.0
2017-01-09 14:00:00,0.73451,0.7325400643688752,0.7316776349266518,1.0,0.7316247499999984,0.735458082068926,0.7277914179310707,0.001916666034463846,-1.0,98.50039463299028,76.17908322328145,-1.0,97.81547011915904,0.73243,0.7288600000000001,0.7214875,0.72191,0.72189,1.0,0.73243,0.7288600000000001,0.7214875,0.72191,0.72189,1.0,64.24537503358806,0.0
